Sample Name	Protocol REF	Parameter Value[Post Extraction]	Parameter Value[Derivatization]	Extract Name	Protocol REF	Parameter Value[Chromatography Instrument]	Term Source REF	Term Accession Number	Parameter Value[Column model]	Parameter Value[Column type]	Labeled Extract Name	Label	Term Source REF	Term Accession Number	Protocol REF	Parameter Value[Scan polarity]	Parameter Value[Scan m/z range]	Parameter Value[Instrument]	Term Source REF	Term Accession Number	Parameter Value[Ion source]	Term Source REF	Term Accession Number	Parameter Value[Mass analyzer]	Term Source REF	Term Accession Number	MS Assay Name	Raw Spectral Data File	Protocol REF	Normalization Name	Derived Spectral Data File	Protocol REF	Data Transformation Name	Metabolite Assignment File
20080809_NIH_EWY_POS_061801	Extraction		none	20080809_NIH_EWY_POS_061801	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_061801	FILES/20080809_NIH_EWY_POS_061801.CDF	Data transformation	20080809_NIH_EWY_POS_061801	FILES/20080809_NIH_EWY_POS_0618.mzML	Metabolite identification	20080809_NIH_EWY_POS_061801	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_061901	Extraction		none	20080809_NIH_EWY_POS_061901	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_061901	FILES/20080809_NIH_EWY_POS_061901.CDF	Data transformation	20080809_NIH_EWY_POS_061901	FILES/20080809_NIH_EWY_POS_0619.mzML	Metabolite identification	20080809_NIH_EWY_POS_061901	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_062001	Extraction		none	20080809_NIH_EWY_POS_062001	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_062001	FILES/20080809_NIH_EWY_POS_062001.CDF	Data transformation	20080809_NIH_EWY_POS_062001	FILES/20080809_NIH_EWY_POS_0620.mzML	Metabolite identification	20080809_NIH_EWY_POS_062001	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_062101	Extraction		none	20080809_NIH_EWY_POS_062101	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_062101	FILES/20080809_NIH_EWY_POS_062101.CDF	Data transformation	20080809_NIH_EWY_POS_062101	FILES/20080809_NIH_EWY_POS_0621.mzML	Metabolite identification	20080809_NIH_EWY_POS_062101	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_062201	Extraction		none	20080809_NIH_EWY_POS_062201	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_062201	FILES/20080809_NIH_EWY_POS_062201.CDF	Data transformation	20080809_NIH_EWY_POS_062201	FILES/20080809_NIH_EWY_POS_0622.mzML	Metabolite identification	20080809_NIH_EWY_POS_062201	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_062301	Extraction		none	20080809_NIH_EWY_POS_062301	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_062301	FILES/20080809_NIH_EWY_POS_062301.CDF	Data transformation	20080809_NIH_EWY_POS_062301	FILES/20080809_NIH_EWY_POS_0623.mzML	Metabolite identification	20080809_NIH_EWY_POS_062301	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_062401	Extraction		none	20080809_NIH_EWY_POS_062401	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_062401	FILES/20080809_NIH_EWY_POS_062401.CDF	Data transformation	20080809_NIH_EWY_POS_062401	FILES/20080809_NIH_EWY_POS_0624.mzML	Metabolite identification	20080809_NIH_EWY_POS_062401	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_062501	Extraction		none	20080809_NIH_EWY_POS_062501	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_062501	FILES/20080809_NIH_EWY_POS_062501.CDF	Data transformation	20080809_NIH_EWY_POS_062501	FILES/20080809_NIH_EWY_POS_0625.mzML	Metabolite identification	20080809_NIH_EWY_POS_062501	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_062601	Extraction		none	20080809_NIH_EWY_POS_062601	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_062601	FILES/20080809_NIH_EWY_POS_062601.CDF	Data transformation	20080809_NIH_EWY_POS_062601	FILES/20080809_NIH_EWY_POS_0626.mzML	Metabolite identification	20080809_NIH_EWY_POS_062601	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_062701	Extraction		none	20080809_NIH_EWY_POS_062701	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_062701	FILES/20080809_NIH_EWY_POS_062701.CDF	Data transformation	20080809_NIH_EWY_POS_062701	FILES/20080809_NIH_EWY_POS_0627.mzML	Metabolite identification	20080809_NIH_EWY_POS_062701	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_062801	Extraction		none	20080809_NIH_EWY_POS_062801	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_062801	FILES/20080809_NIH_EWY_POS_062801.CDF	Data transformation	20080809_NIH_EWY_POS_062801	FILES/20080809_NIH_EWY_POS_0628.mzML	Metabolite identification	20080809_NIH_EWY_POS_062801	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_063101	Extraction		none	20080809_NIH_EWY_POS_063101	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_063101	FILES/20080809_NIH_EWY_POS_063101.CDF	Data transformation	20080809_NIH_EWY_POS_063101	FILES/20080809_NIH_EWY_POS_0631.mzML	Metabolite identification	20080809_NIH_EWY_POS_063101	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_063201	Extraction		none	20080809_NIH_EWY_POS_063201	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_063201	FILES/20080809_NIH_EWY_POS_063201.CDF	Data transformation	20080809_NIH_EWY_POS_063201	FILES/20080809_NIH_EWY_POS_0632.mzML	Metabolite identification	20080809_NIH_EWY_POS_063201	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_063301	Extraction		none	20080809_NIH_EWY_POS_063301	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_063301	FILES/20080809_NIH_EWY_POS_063301.CDF	Data transformation	20080809_NIH_EWY_POS_063301	FILES/20080809_NIH_EWY_POS_0633.mzML	Metabolite identification	20080809_NIH_EWY_POS_063301	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_063401	Extraction		none	20080809_NIH_EWY_POS_063401	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_063401	FILES/20080809_NIH_EWY_POS_063401.CDF	Data transformation	20080809_NIH_EWY_POS_063401	FILES/20080809_NIH_EWY_POS_0634.mzML	Metabolite identification	20080809_NIH_EWY_POS_063401	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_063501	Extraction		none	20080809_NIH_EWY_POS_063501	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_063501	FILES/20080809_NIH_EWY_POS_063501.CDF	Data transformation	20080809_NIH_EWY_POS_063501	FILES/20080809_NIH_EWY_POS_0635.mzML	Metabolite identification	20080809_NIH_EWY_POS_063501	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_063601	Extraction		none	20080809_NIH_EWY_POS_063601	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_063601	FILES/20080809_NIH_EWY_POS_063601.CDF	Data transformation	20080809_NIH_EWY_POS_063601	FILES/20080809_NIH_EWY_POS_0636.mzML	Metabolite identification	20080809_NIH_EWY_POS_063601	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_063701	Extraction		none	20080809_NIH_EWY_POS_063701	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_063701	FILES/20080809_NIH_EWY_POS_063701.CDF	Data transformation	20080809_NIH_EWY_POS_063701	FILES/20080809_NIH_EWY_POS_0637.mzML	Metabolite identification	20080809_NIH_EWY_POS_063701	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_063901	Extraction		none	20080809_NIH_EWY_POS_063901	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_063901	FILES/20080809_NIH_EWY_POS_063901.CDF	Data transformation	20080809_NIH_EWY_POS_063901	FILES/20080809_NIH_EWY_POS_0639.mzML	Metabolite identification	20080809_NIH_EWY_POS_063901	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_064001	Extraction		none	20080809_NIH_EWY_POS_064001	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_064001	FILES/20080809_NIH_EWY_POS_064001.CDF	Data transformation	20080809_NIH_EWY_POS_064001	FILES/20080809_NIH_EWY_POS_0640.mzML	Metabolite identification	20080809_NIH_EWY_POS_064001	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_064101	Extraction		none	20080809_NIH_EWY_POS_064101	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_064101	FILES/20080809_NIH_EWY_POS_064101.CDF	Data transformation	20080809_NIH_EWY_POS_064101	FILES/20080809_NIH_EWY_POS_0641.mzML	Metabolite identification	20080809_NIH_EWY_POS_064101	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_064201	Extraction		none	20080809_NIH_EWY_POS_064201	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_064201	FILES/20080809_NIH_EWY_POS_064201.CDF	Data transformation	20080809_NIH_EWY_POS_064201	FILES/20080809_NIH_EWY_POS_0642.mzML	Metabolite identification	20080809_NIH_EWY_POS_064201	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_064301	Extraction		none	20080809_NIH_EWY_POS_064301	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_064301	FILES/20080809_NIH_EWY_POS_064301.CDF	Data transformation	20080809_NIH_EWY_POS_064301	FILES/20080809_NIH_EWY_POS_0643.mzML	Metabolite identification	20080809_NIH_EWY_POS_064301	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_064401	Extraction		none	20080809_NIH_EWY_POS_064401	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_064401	FILES/20080809_NIH_EWY_POS_064401.CDF	Data transformation	20080809_NIH_EWY_POS_064401	FILES/20080809_NIH_EWY_POS_0644.mzML	Metabolite identification	20080809_NIH_EWY_POS_064401	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_064501	Extraction		none	20080809_NIH_EWY_POS_064501	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_064501	FILES/20080809_NIH_EWY_POS_064501.CDF	Data transformation	20080809_NIH_EWY_POS_064501	FILES/20080809_NIH_EWY_POS_0645.mzML	Metabolite identification	20080809_NIH_EWY_POS_064501	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_064601	Extraction		none	20080809_NIH_EWY_POS_064601	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_064601	FILES/20080809_NIH_EWY_POS_064601.CDF	Data transformation	20080809_NIH_EWY_POS_064601	FILES/20080809_NIH_EWY_POS_0646.mzML	Metabolite identification	20080809_NIH_EWY_POS_064601	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_064701	Extraction		none	20080809_NIH_EWY_POS_064701	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_064701	FILES/20080809_NIH_EWY_POS_064701.CDF	Data transformation	20080809_NIH_EWY_POS_064701	FILES/20080809_NIH_EWY_POS_0647.mzML	Metabolite identification	20080809_NIH_EWY_POS_064701	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_064901	Extraction		none	20080809_NIH_EWY_POS_064901	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_064901	FILES/20080809_NIH_EWY_POS_064901.CDF	Data transformation	20080809_NIH_EWY_POS_064901	FILES/20080809_NIH_EWY_POS_0649.mzML	Metabolite identification	20080809_NIH_EWY_POS_064901	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_065001	Extraction		none	20080809_NIH_EWY_POS_065001	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_065001	FILES/20080809_NIH_EWY_POS_065001.CDF	Data transformation	20080809_NIH_EWY_POS_065001	FILES/20080809_NIH_EWY_POS_0650.mzML	Metabolite identification	20080809_NIH_EWY_POS_065001	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_065101	Extraction		none	20080809_NIH_EWY_POS_065101	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_065101	FILES/20080809_NIH_EWY_POS_065101.CDF	Data transformation	20080809_NIH_EWY_POS_065101	FILES/20080809_NIH_EWY_POS_0651.mzML	Metabolite identification	20080809_NIH_EWY_POS_065101	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_065301	Extraction		none	20080809_NIH_EWY_POS_065301	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_065301	FILES/20080809_NIH_EWY_POS_065301.CDF	Data transformation	20080809_NIH_EWY_POS_065301	FILES/20080809_NIH_EWY_POS_0653.mzML	Metabolite identification	20080809_NIH_EWY_POS_065301	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_065401	Extraction		none	20080809_NIH_EWY_POS_065401	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_065401	FILES/20080809_NIH_EWY_POS_065401.CDF	Data transformation	20080809_NIH_EWY_POS_065401	FILES/20080809_NIH_EWY_POS_0654.mzML	Metabolite identification	20080809_NIH_EWY_POS_065401	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_065501	Extraction		none	20080809_NIH_EWY_POS_065501	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_065501	FILES/20080809_NIH_EWY_POS_065501.CDF	Data transformation	20080809_NIH_EWY_POS_065501	FILES/20080809_NIH_EWY_POS_0655.mzML	Metabolite identification	20080809_NIH_EWY_POS_065501	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_065701	Extraction		none	20080809_NIH_EWY_POS_065701	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_065701	FILES/20080809_NIH_EWY_POS_065701.CDF	Data transformation	20080809_NIH_EWY_POS_065701	FILES/20080809_NIH_EWY_POS_0657.mzML	Metabolite identification	20080809_NIH_EWY_POS_065701	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_065801	Extraction		none	20080809_NIH_EWY_POS_065801	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_065801	FILES/20080809_NIH_EWY_POS_065801.CDF	Data transformation	20080809_NIH_EWY_POS_065801	FILES/20080809_NIH_EWY_POS_0658.mzML	Metabolite identification	20080809_NIH_EWY_POS_065801	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_066001	Extraction		none	20080809_NIH_EWY_POS_066001	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_066001	FILES/20080809_NIH_EWY_POS_066001.CDF	Data transformation	20080809_NIH_EWY_POS_066001	FILES/20080809_NIH_EWY_POS_0660.mzML	Metabolite identification	20080809_NIH_EWY_POS_066001	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_066201	Extraction		none	20080809_NIH_EWY_POS_066201	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_066201	FILES/20080809_NIH_EWY_POS_066201.CDF	Data transformation	20080809_NIH_EWY_POS_066201	FILES/20080809_NIH_EWY_POS_0662.mzML	Metabolite identification	20080809_NIH_EWY_POS_066201	m_MTBLS28_POS_v2_maf.tsv
20080809_NIH_EWY_POS_066301	Extraction		none	20080809_NIH_EWY_POS_066301	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC BEH C18 (1.7 μm, 2.1 mm × 50 mm; Waters)	reverse phase					Mass spectrometry	positive	50-850	Waters Q-Tof Premier			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20080809_NIH_EWY_POS_066301	FILES/20080809_NIH_EWY_POS_066301.CDF	Data transformation	20080809_NIH_EWY_POS_066301	FILES/20080809_NIH_EWY_POS_0663.mzML	Metabolite identification	20080809_NIH_EWY_POS_066301	m_MTBLS28_POS_v2_maf.tsv
